deviceCategory,unifiedPagePathScreen,unifiedScreenName,screenPageViews
tablet,/product/375549996,[보누맘]댕댕이 7부 인견 쟈가드 상하세트,2
tablet,/product/375549996,상품상세,2
tablet,/product/376026814,[블루독베이비]부케 플라워 SET 드레스 (44A13-400-01),2
tablet,/product/378548666,B4362_비트윈셔츠,2
tablet,/product/379754684,상품상세,2
tablet,/product/382688559,보리보리,2
tablet,/product/386610116,상품상세,2
tablet,/product/386763422,상품상세,2
tablet,/product/390769810,보리보리,2
tablet,/product/391188766,상품상세,2
tablet,/product/392494178,에스핏 주니어 25년 여름신상품 PSG 사각펀칭 경량 바람막이 점퍼 SJZ303MFJP63,2
tablet,/product/393912974,상품상세,2
tablet,/product/394634059,보리보리,2
tablet,/product/395422217,보리보리,2
tablet,/product/399018057,보리보리,2
tablet,/product/399699523,보리보리,2
tablet,/product/399699523,상품상세,2
tablet,/product/401459330,상품상세,2
tablet,/product/401704606,상품상세,2
tablet,/product/402186209,상품상세,2
tablet,/product/402677215,에스핏 주니어 25년 여름신상품 PSG 사각펀칭 경량 바람막이 점퍼 SJZ303MFJP63,2
tablet,/product/403148310,상품상세,2
tablet,/product/403452487,보리보리,2
tablet,/product/403473271,상품상세,2
tablet,/product/403519012,상품상세,2
tablet,/product/403791066,상품상세,2
tablet,/product/403791136,상품상세,2
tablet,/product/403791330,틴플로우프린팅셔츠[셔츠TELT19],2
tablet,/product/403791370,상품상세,2
tablet,/product/403932817,상품상세,2
tablet,/product/404292464,상품상세,2
tablet,/product/404351881,상품상세,2
tablet,/product/405050247,[베베쥬] 시즌어게인데님셔츠,2
tablet,/product/405064290,상품상세,2
tablet,/product/405074720,상품상세,2
tablet,/product/405091906,상품상세,2
tablet,/product/405187099,상품상세,2
tablet,/product/405424758,상품상세,2
tablet,/product/405434415,[베베쥬] 25 FAll 신상 & 역시즌 특가 최대 92% 할인,2
tablet,/product/405970480,상품상세,2
tablet,/search/7부우주복,07S317505 레일리슬림7부우주복,2
tablet,/search/menu,보리보리 실내복,2
tablet,/search/menu,플레이키즈프로 - 보리보리,2
tablet,/search/가을옷 주니어 여아,제이키드주니어 가을 여아 신상의류 주니어 긴팔 트레이닝바지 상하복 의류 주니어의류 벌룬팬츠 와이드팬츠 초등학생옷 남아 여아,2
tablet,/search/더데이걸즈,보리보리,2
tablet,/search/바람막이,보리보리,2
tablet,/search/양말,보리보리,2
tablet,/search/여아팬츠,보리보리,2
tablet,/search/와이드팬츠,보리보리,2
tablet,/search/주니어바람막이,바람막이 - 보리보리,2
tablet,Boribori_iOS.ExtraViewController,모이몰른/컬리수,2
tablet,/brand,게스키즈,1
tablet,/brand,내셔널지오그래픽,1
tablet,/brand,네파 키즈,1
tablet,/brand,반팔티 - 보리보리,1
tablet,/brand,보리보리,1
tablet,/brand,에어워크 주니어,1
tablet,/brand,헤지스/닥스 아울렛관 최대 94% 할인 │ 득템찬스 기회!,1
tablet,/brand,휠라 키즈,1
tablet,/brand/,보리보리,1
tablet,/brand/BL200001,[휠라키즈] 여아 치마 레깅스 (FK2FPG3103F_PIK),1
tablet,/brand/BL200001,브랜드,1
tablet,/brand/BL200381,보리보리,1
tablet,/brand/BL200391,보리보리,1
tablet,/brand/BL200430,[키즈]올오버헬로우리본선바이저_BP52AH405,1
tablet,/brand/BL200430,보리보리,1
tablet,/brand/BL200477,[아가방 가을]애플트위드3세트(MINT)_01Q53325177,1
tablet,/brand/BL200482,(130~160) 아디다스키즈 주니어 컬러블럭 맨투맨-HM7184,1
tablet,/brand/BL200482,(라스트특가 130) 아디다스키즈 주니어 맨투맨-HM7187,1
tablet,/brand/BL200482,브랜드,1
tablet,/brand/BL200494,플레이키즈프로 - 보리보리,1
tablet,/brand/BL200531,[오후] 9부 쿨 조거팬츠 OHTM25301,1
tablet,/brand/BL200544,[일로딜로] 모던 후드집업 IDMH24W2Z 해운대점,1
tablet,/brand/BL200544,[일로딜로] 썸머 배색 박스티 IDRA2560Z 해운대점,1
tablet,/brand/BL200544,[일로딜로] 투턱 여유 와이드 팬츠 IDTJ2536Z 해운대점,1
tablet,/brand/BL200544,일로딜로,1
tablet,/brand/BL200619,[25 S/S][나이키 키즈] 나이키스우시윈드러너자켓 (토들러) A251JK175P,1
tablet,/brand/BL200619,[나이키 조던 키즈] 컬러블럭아노락 (토들러),1
tablet,/brand/BL200619,[나이키 키즈] HBR아이콘팬츠 (토들러) A231PT142P,1
tablet,/brand/BL200619,[나이키 키즈] 나이키E1D1하프집업세트(토들러),1
tablet,/brand/BL200619,[나이키 키즈] 나이키컬러블럭아노락 (토들러),1
tablet,/brand/BL200619,[조던 키즈] CO백투백티셔츠 N222TS152P (토들러),1
tablet,/brand/BL200619,[조던 키즈] MVP조던브레이크아웃긴팔티셔츠 (주니어),1
tablet,/brand/BL200619,[조던 키즈] 조던프라티스플라잇긴팔티셔츠 (주니어) N233TS391P,1
tablet,/brand/BL200619,브랜드,1
tablet,/brand/BL200619,플레이키즈프로,1
tablet,/brand/BL201290,25FW 키즈 FELPA 로고 패치 후드티 블랙 8G000 17 899PS 999,1
tablet,/brand/BL201290,25FW 키즈 로고 패치 니트 믹스 패딩자켓 네이비 9B000 02 M1131 742,1
tablet,/brand/BL201306,[보리에디션] 밍크뮤 골드 플라워 퍼 자켓 원피스 세트_PK (33C1240001),1
tablet,/brand/BL201339,[동물원] 파인애플 7부 쟈가드 상하세트,1
tablet,/brand/BL201339,[보누맘]차차차 7부 인견 쟈가드 상하세트,1
tablet,/brand/BL201351,[보리에디션] 블루독베이비 멀티 체크 원피스_PK (43C1340001),1
tablet,/brand/BL201351,[보리에디션] 블루독베이비 블루독베이비 베이직스트라이프티셔츠_YE (43A1933004),1
tablet,/brand/BL201351,[보리에디션] 블루독베이비 퍼피STRIPE 상하복_OR (43A7067212),1
tablet,/brand/BL201351,[블루독베이비]부케 플라워 SET 드레스 (44A13-400-01),1
tablet,/brand/BL201351,블루독베이비,1
tablet,/brand/BL201351,상품상세,1
tablet,/brand/BL201367,[삠뽀요] 제티믹스상하복,1
tablet,/brand/BL201367,보리보리,1
tablet,/brand/BL201407,[알럽키즈 1+1] 쿨 아이스 주니어 아동 어린이 초등 키즈 남아 여아 잠옷 실내복 홈웨어 파자마,1
tablet,/brand/BL201407,블랙스마일 5부 주니어 잠옷 실내복,1
tablet,/brand/BL202242,니트 골지 가디건 (JBK7R541GSI),1
tablet,/brand/BL202242,여아 7부 사방스판 와이드팬츠 (JBP0R546GSB),1
tablet,/brand/BL202482,[월튼키즈] 가을 데일리룩 티셔츠/맨투맨 16종 균일가 6900원,1
tablet,/brand/BL202482,로이반배기데님팬츠,1
tablet,/brand/BL202482,보리보리,1
tablet,/brand/BL202482,소프트부츠컷데님팬츠 _S,1
tablet,/brand/BL202482,플레이그라운드상하복 _S,1
tablet,/brand/BL202563,더데이걸 샤이니 바람막이 TGJA25103,1
tablet,/brand/BL202632,[보리 특가]주니어 남여 가을 팬츠 균일가,1
tablet,/brand/BL202632,남아/여아 가을 팬츠 균일가,1
tablet,/brand/BL202632,브랜드,1
tablet,/brand/BL202632,스티치 포인트 반팔 티셔츠,1
tablet,/brand/BL202632,아트웍 컴포트핏 일자 트레이닝 밴딩 팬츠,1
tablet,/brand/BL202632,에센셜 로고 메모리 일자핏 트레이닝 팬츠,1
tablet,/brand/BL202632,주니어 나일론 스트레치 액티브 카고 팬츠,1
tablet,/brand/BL202632,주니어 보드 곰돌이 그래픽 맨투맨 티셔츠,1
tablet,/brand/BL202639,보리보리,1
tablet,/brand/BL202711,[꼼지] 베이비양말 특가+무료배송 가을신상 양말세트 신생아 아기 유아 양말,1
tablet,/brand/BL202868,보리보리,1
tablet,/brand/BL202871,[팁토이조이] 풀아웃솔 스태리F 아기 유아 운동화,1
tablet,/brand/BL202871,보리보리,1
tablet,/brand/BL210491,제이키드주니어 미키마우스오버핏티셔츠 여아 주니어 의류 초등학생 옷,1
tablet,/brand/BL210816,아이스비스킷,1
tablet,/brand/BL211601,브랜드,1
tablet,/brand/BL211797,네파키즈/본사 KJD5312 쿨패스 폴리 티셔츠,1
tablet,/brand/BL211797,네파키즈/본사 KJE5904 리틀 아이비스 트레이닝 세트,1
tablet,/brand/BL211797,네파키즈/본사 KKF2053 수페리어 덕다운 자켓,1
tablet,/brand/BL211797,네파키즈/본사 KKF5301 아이언 맨투맨,1
tablet,/brand/BL211797,네파키즈/본사 KKF6302 아이언 조거팬츠,1
tablet,/brand/BL211797,네파키즈/본사 KLC5301 베이직 맨투맨,1
tablet,/brand/BL211797,네파키즈/본사 KLD6301 트리코트 트레이닝 팬츠,1
tablet,/brand/BL211797,네파키즈/본사 KLG5301 UV 2팩 티셔츠,1
tablet,/brand/BL211797,네파키즈/본사 KLG5302 베이직 2팩 티셔츠,1
tablet,/brand/BL211797,브랜드,1
tablet,/brand/BL211802,플레이키즈프로 - 보리보리,1
tablet,/brand/BL211884,인디고키즈 괴정점 퀵드라이 치노 5부팬츠 IKTA254G1,1
tablet,/brand/BL211946,[뉴발란스]에센셜 레터링 로고 반팔티 _NBNEE31113_19,1
tablet,/brand/BL211946,보리보리,1
tablet,/brand/BL300154,보리보리,1
tablet,/brand/BL300913,TC)GB바텔체크원피스,1
tablet,/brand/BL300913,TC)GE솔레이패딩점퍼,1
tablet,/brand/BL300913,TC)GG라벨르카라상하,1
tablet,/brand/BL301098,브랜드,1
tablet,/brand/BL301595,[보리에디션] 몽쥬르 핑스타 실내복 이지웨어(기모),1
tablet,/brand/BL301595,보리보리,1
tablet,/brand/BL302203,에스핏 해운대점 그레이 데님 PT_SJY303MJPT41,1
tablet,/brand/BL309142,보리보리 실내복,1
tablet,/brand/BL309142,솔트헐랭로꿍슈트 (7color),1
tablet,/brand/BL309142,페스티벌딱붙실내복 레드,1
tablet,/brand/BL328860,B4131_미슈조거팬츠,1
tablet,/brand/BL328860,B4672_바인딩니트,1
tablet,/brand/BL328860,B4698_골프맨투맨,1
tablet,/brand/BL328860,B4742_밀리언집업SET,1
tablet,/brand/BL328860,B4747_그레이스맨투맨,1
tablet,/brand/BL328860,B4791_엔터맨투맨,1
tablet,/brand/BL328860,B4818_다우엠보워싱맨투맨,1
tablet,/brand/BL328860,B4821_드리프트맨투맨,1
tablet,/brand/BL336013,레터링배색야구점퍼(똑딱이단추불량)세일상품 주니어 야구점퍼 공용 여아 봄점퍼 아동자켓,1
tablet,/brand/BL337817,삐삐네옷가게 여아 주니어 플레이뽀글 기모후드 트레이닝 조끼 3종 세트,1
tablet,/brand/BL337817,삐삐네옷가게 여아 주니어 핑클클 기모후드 트레이닝 조끼 3종 세트,1
tablet,/brand/BL337883,그린골지슬림상하-모달,1
tablet,/brand/BL337883,레드골지슬림상하-모달,1
tablet,/brand/BL337883,핑크빵굽냥상하-모달,1
tablet,/brand/BL337883,하늘사과상하-모달,1
tablet,/brand/BL337883,호아따따,1
tablet,/brand/BL345550,[산골이유식] 이유식 4주 상품권 (완료기) 총72팩,1
tablet,/brand/BL348608,[LF닥스베이비] 져지트위드 원피스 [닥스베이비]EUW31NA54M,1
tablet,/brand/BL348608,[LF닥스베이비]플리스 카라맨투맨 상하세트 [닥스베이비]EUW31ST34M-IV,1
tablet,/brand/BL348815,꽃잎블라우스(화이트),1
tablet,/brand/BL348815,마이디너상하복(블루),1
tablet,/brand/BL348815,베스트디너상하복(라이트핑크),1
tablet,/brand/BL348815,베스트디너상하복(옐로우),1
tablet,/brand/BL348815,트렌디테리조거팬츠(핑크),1
tablet,/brand/BL348815,할로윈파티상하복(다크핑크),1
tablet,/brand/BL349973,TFW후드집업[티셔츠TELT3],1
