deviceCategory,unifiedPagePathScreen,unifiedScreenName,screenPageViews
desktop,/deal/315025950,[컬리수/나이키/조던 外] 가을 FW 키즈/주니어 OPEN SALE ~ 80% 단독신상 / 윈드러너 / 반바지세트,9
desktop,/deal/325559916,딜 상세,9
desktop,/deal/386610709,보리보리,9
desktop,/deal/393904491,딜 상세,9
desktop,/deal/404721014,딜 상세,9
desktop,/deal/404721014,보리보리,9
desktop,/deal/405177521,딜 상세,9
desktop,/home,2025년 신규회원 웰컴 베네핏,9
desktop,/home,[네파키즈 브랜드데이] 역시즌 프리오더&가을오픈,9
desktop,/home,[보리에디션] 헤지스 가을패션 신상 입고! ~68% OFF + 장바구니 쿠폰,9
desktop,/home,주문취소신청 완료,9
desktop,/item/34545,보리보리,9
desktop,/mypage,2025년 신규회원 웰컴 베네핏,9
desktop,/mypage,9월 출석체크 이벤트,9
desktop,/plan/265205,기획전,9
desktop,/product/313613657,보리보리,9
desktop,/product/344481371,상품상세,9
desktop,/product/345457082,상품상세,9
desktop,/product/355780744,상품상세,9
desktop,/product/357733823,NBA 기획 THATS GAME 맨투맨 바지 세트(K223ST999P),9
desktop,/product/373496695,보리보리,9
desktop,/product/375614459,보리보리,9
desktop,/product/376456667,보리보리,9
desktop,/product/376501801,보리보리,9
desktop,/product/387406369,상품상세,9
desktop,/product/403148310,상품상세,9
desktop,/product/404604083,상품상세,9
desktop,/product/405187109,상품상세,9
desktop,/search/menu,9월 출석체크 이벤트,9
desktop,/cart,[헤지스키즈/피터젠슨] 신학기 준비 책가방/신주머니,8
desktop,/cart,에어워크 주니어,8
desktop,/cart,토스페이 결제 시 2% 즉시할인,8
desktop,/deal/312316091,[컬리수/나이키/조던 外] 가을 FW 키즈/주니어 OPEN SALE ~ 80% 단독신상 / 윈드러너 / 반바지세트,8
desktop,/deal/325559916,[컬리수/나이키/조던 外] 가을 FW 키즈/주니어 OPEN SALE ~ 80% 단독신상 / 윈드러너 / 반바지세트,8
desktop,/deal/333359665,딜 상세,8
desktop,/deal/376481163,보리보리,8
desktop,/deal/405065339,딜 상세,8
desktop,/deal/405741012,보리보리,8
desktop,/deal/405977990,보리보리,8
desktop,/home,"[헤이미니] 가을 신상 쇼핑 베스트템 5,500원부터~ 82%OFF 데님/상하복/맨투맨/원피스 130종 택1",8
desktop,/home,보리보리 보리에디션,8
desktop,/home,최근 본 상품,8
desktop,/mypage/order/detail,보리보리,8
desktop,/order/main,[즉시전송] 오피스2021 2019 2016 영구버전 정품키+설치링크 ESD다운로드,8
desktop,/order/main,[즉시전송] 오피스2021 2019 2016 영구한글판 정품키+설치링크 제품키,8
desktop,/order/main,[토박스] 가을 운동화/단화/구두 클리어런스 세일 & 10% 추가 쿠폰 & 무배,8
desktop,/order/main,아기와 놀아주는 꼬꼬맘,8
desktop,/plan/157591,보리보리,8
desktop,/plan/205408,기획전,8
desktop,/plan/267317,보리보리,8
desktop,/plan/3613,보리보리,8
desktop,/plan/3740,보리보리,8
desktop,/plan/85354,[NBA키즈] 간절기 인기상품 특가 점퍼ㅣ맨투맨ㅣ팬츠,8
desktop,/product/277991419,보리보리,8
desktop,/product/300610524,보리보리,8
desktop,/product/353339512,상품상세,8
desktop,/product/353555540,[컬리수] 그라데이션맨투맨,8
desktop,/product/357733823,상품상세,8
desktop,/product/368940587,상품상세,8
desktop,/product/391188763,보리보리,8
desktop,/product/402838532,상품상세,8
desktop,/product/403011028,보리보리,8
desktop,/product/403148310,보리보리,8
desktop,/product/404482618,상품상세,8
desktop,/product/404669590,상품상세,8
desktop,/product/404909896,보리보리,8
desktop,/product/405120368,상품상세,8
desktop,/product/405137413,보리보리,8
desktop,/product/405208697,상품상세,8
desktop,/product/405208700,상품상세,8
desktop,/search/menu,주문/배송조회,8
desktop,/address/manage,보리보리,7
desktop,/brand,9월 보리위크 애프터 세일🍂 MAX 89% OFF,7
desktop,/cart,"[헤이미니] 가을 신상 쇼핑 베스트템 5,500원부터~ 82%OFF 데님/상하복/맨투맨/원피스 130종 택1",7
desktop,/deal/315025950,딜 상세,7
desktop,/deal/327646731,[빈폴키즈] 새학기 준비! 빈폴키즈와 함께 해요,7
desktop,/deal/327646731,딜 상세,7
desktop,/deal/345080815,[컬리수/나이키/조던 外] 가을 FW 키즈/주니어 OPEN SALE ~ 80% 단독신상 / 윈드러너 / 반바지세트,7
desktop,/deal/386711065,딜 상세,7
desktop,/deal/395949731,보리보리,7
desktop,/deal/403129681,딜 상세,7
desktop,/deal/403129681,보리보리,7
desktop,/deal/403159489,딜 상세,7
desktop,/deal/403806341,보리보리,7
desktop,/deal/404721014,[몰리멜리] 가을상하 몽땅 10900원 /실내복/여아상하/맨투맨상하,7
desktop,/deal/405065339,보리보리,7
desktop,/deal/405185024,딜 상세,7
desktop,/home,MICROSOFT 윈도우 11 Home 처음사용자용 한글,7
desktop,/home,"[추석빔] 아이의 첫 명절, 귀여움 폭발! 추석한복",7
desktop,/home,[헤이미니] 헤이미니로 물든 가을 옷장~,7
desktop,/home,딜 상세,7
desktop,/home,보리보리 자켓/점퍼,7
desktop,/home/best/brand,보리보리 베스트 상품,7
desktop,/item/34458,보리보리,7
desktop,/item/34534,보리보리,7
desktop,/item/34722,보리보리,7
desktop,/mypage,배송정보관리,7
desktop,/mypage,회원등급 혜택,7
desktop,/mypage/latest-views/,보리보리,7
desktop,/plan/17974,보리보리,7
desktop,/plan/264280,보리보리,7
desktop,/plan/3820,기획전,7
desktop,/plan/46944,[빈폴키즈] ⭐이번주 특가⭐ 티셔츠/팬츠/스커트/원피스/셋업/책가방 외 + 추가쿠폰,7
desktop,/product/257277840,보리보리,7
desktop,/product/291770694,보리보리,7
desktop,/product/302653382,보리보리,7
desktop,/product/327579957,보리보리,7
desktop,/product/336519176,상품상세,7
desktop,/product/338644408,상품상세,7
desktop,/product/352957115,상품상세,7
desktop,/product/357820796,[컬리수] 유니크레이어드티셔츠,7
desktop,/product/358443213,상품상세,7
desktop,/product/362199152,상품상세,7
desktop,/product/365138684,상품상세,7
desktop,/product/366374045,보리보리,7
desktop,/product/367399018,보리보리,7
desktop,/product/372192281,보리보리,7
desktop,/product/372192281,상품상세,7
desktop,/product/372279798,보리보리,7
desktop,/product/376868576,보리보리,7
desktop,/product/379284519,보리보리,7
desktop,/product/383829979,보리보리,7
desktop,/product/401434455,보리보리,7
desktop,/product/401555704,보리보리,7
desktop,/product/402842665,상품상세,7
desktop,/product/404794493,상품상세,7
desktop,/product/404894205,상품상세,7
desktop,/product/404910040,상품상세,7
desktop,/product/404910154,[즉시전송] MS 윈도우11 Home Pro 영구한글버전 정품키(USB별도판매) 인증키,7
desktop,/product/405187099,보리보리,7
desktop,/product/405208701,상품상세,7
desktop,/product/405518478,"[신상단독선오픈, 최종가 114,790원] 본사 KL72055 윈터스톰 롱 덕다운 자켓",7
desktop,/product/405643707,상품상세,7
desktop,/product/405984037,보리보리,7
desktop,/search/menu,[무스텔라_] UP to 43% 할인 + 역대급 할인쿠폰,7
desktop,/search/menu,가디건 - 보리보리,7
desktop,/search/menu,모이몰른 - 보리보리,7
desktop,/search/menu,보리보리 보리에디션,7
desktop,/search/menu,보리보리 상하복,7
desktop,/search/menu,보리보리 자켓/점퍼,7
desktop,/brand/BL202626,보리보리,6
desktop,/cart,2025년 신규회원 웰컴 베네핏,6
desktop,/cart,[DAKS 프리미엄] 추석 STYLE GUIDE,6
desktop,/cart,[보리에디션] 우븐 배색 아노락 후드 티셔츠,6
desktop,/cart,[보리특가]주니어 타슬란 간절기 바시티 점퍼,6
desktop,/cart,[신디키즈] 컬러믹스반집업후드티 CIMS24D05(2color),6
desktop,/cart,밀크마일 가을신상 전품목 종합 균일딜 상하복/원피스/티셔츠/레깅스/팬츠,6
desktop,/cart,주니어 메쉬 아웃포켓 카고 팬츠,6
desktop,/cart,컬러 배색 피스테,6
desktop,/customer,FAQ,6
desktop,/customer/qna/inquiry,고객센터,6
desktop,/customer/qna/list/,1:1 문의하기,6
desktop,/deal/301746221,보리보리,6
desktop,/deal/301865011,딜 상세,6
desktop,/deal/317265202,보리보리,6
desktop,/deal/317430192,딜 상세,6
desktop,/deal/323173876,딜 상세,6
desktop,/deal/327829465,보리보리,6
desktop,/deal/341126107,보리보리,6
desktop,/deal/363047163,보리보리,6
desktop,/deal/389960281,보리보리,6
desktop,/deal/391283032,딜 상세,6
desktop,/deal/393904491,[보리에디션] 헤지스 가을패션 신상 입고! ~68% OFF + 장바구니 쿠폰,6
desktop,/deal/403159489,보리보리,6
desktop,/deal/403169573,딜 상세,6
desktop,/deal/403806341,딜 상세,6
desktop,/deal/403867472,보리보리,6
desktop,/deal/404721014/404808530,[몰리멜리] 가을18종 몽땅 10900원 /맨투맨상하복/원피스/가디건/실내복 外 노쿠폰특가,6
desktop,/deal/405090047,보리보리,6
desktop,/deal/405141238,[에스더버니리틀] 런칭 특가 원피스/상하복/티셔츠/팬츠/레깅스,6
desktop,/deal/405141238,보리보리,6
desktop,/deal/405185024,보리보리,6
desktop,/home,[바이오가이아] 유산균 비타민D 베이비드롭 10ml 4개 튜브형 이지드롭 2+2,6
desktop,/home,[베이비~키즈] 추석맞이 한복 연합전,6
desktop,/home,보리보리 실내복,6
desktop,/home,보리보리 티셔츠 긴팔,6
desktop,/home/hotdeal,[밀크마일] 35%+무배 가을등원룩 맛집 상하복 모아보기,6
desktop,/item/34418,[노쿠폰특가+무배] 밀크베이비 가을 오픈 티셔츠/팬츠/상하복/실내복/파자마/우주복 외 종 62종 택 1,6
desktop,/item/34437,보리보리 상하복,6
desktop,/item/34858,보리보리,6
desktop,/member/appleJoinStep,보리보리,6
desktop,/member/login,아기와 놀아주는 꼬꼬맘,6
desktop,/mypage/favorite,보리보리,6
desktop,/mypage/info/edit,회원정보관리,6
desktop,/mypage/latest-views,9월 보리위크 애프터 세일🍂 MAX 89% OFF,6
desktop,/mypage/order/exchange,주문/배송조회,6
desktop,/mypage/order/returnExchange/,보리보리,6
desktop,/order/main,"[비밀혜택] 베베쿡 BEST 과자,음료 골라담기",6
desktop,/order/main,[즉시전송] MS 윈도우11 Home Pro 영구한글버전 정품키(USB별도판매) 인증키,6
desktop,/order/result,주문/배송조회,6
desktop,/plan/16054,기획전,6
desktop,/plan/238672,기획전,6
desktop,/plan/271144,9월 보리위크 애프터세일 🍂 시즌아우터,6
desktop,/plan/85354,[컬리수] 간절기 특가 상하셋업ㅣ맨투맨ㅣ원피스 外 최대~83%OFF + 추가쿠폰,6
desktop,/product/288177726,보리보리,6
desktop,/product/302863896,보리보리,6
desktop,/product/318400182,상품상세,6
desktop,/product/321296594,상품상세,6
desktop,/product/332939140,보리보리,6
desktop,/product/334731703,상품상세,6
desktop,/product/337359895,보리보리,6
desktop,/product/339941693,상품상세,6
desktop,/product/340801801,상품상세,6
desktop,/product/344010743,상품상세,6
desktop,/product/345460036,상품상세,6
desktop,/product/354260421,상품상세,6
desktop,/product/357820709,[컬리수] 아웃포켓조거팬츠,6
desktop,/product/362672891,버블트리 [P394]빈티지카고데님팬츠,6
desktop,/product/370260999,상품상세,6
